Accession,ID,Protein Name,Gene Names,Organism,Taxonomy ID,Length
A0A6H2H5K0,A0A6H2H5K0_9BURK,Flagellar biosynthetic protein FliP,fliP,Polaromonas vacuolata,37448,249
A0A6H2H5K5,A0A6H2H5K5_9BURK,Flagellar hook-basal body complex protein FliE,fliE,Polaromonas vacuolata,37448,109
A0A6H2H5K9,A0A6H2H5K9_9BURK,Flagellar basal-body rod protein FlgG,flgG,Polaromonas vacuolata,37448,260
A0A6H2H5L2,A0A6H2H5L2_9BURK,Flagellar M-ring protein,fliF,Polaromonas vacuolata,37448,569
A0A6H2H5L4,A0A6H2H5L4_9BURK,Flagellar L-ring protein,flgH,Polaromonas vacuolata,37448,236
A0A6H2H5L8,A0A6H2H5L8_9BURK,Elongation factor G,fusA,Polaromonas vacuolata,37448,700
A0A6H2H5L9,A0A6H2H5L9_9BURK,Flagellar biosynthetic protein FliR,,Polaromonas vacuolata,37448,264
A0A6H2H5M4,A0A6H2H5M4_9BURK,Flagellar biosynthetic protein FliQ,fliQ,Polaromonas vacuolata,37448,83
A0A6H2H5M7,A0A6H2H5M7_9BURK,Flagellar protein FliL,,Polaromonas vacuolata,37448,160
A0A6H2H5M8,A0A6H2H5M8_9BURK,Large ribosomal subunit protein uL16,rplP,Polaromonas vacuolata,37448,138
A0A6H2H5N0,A0A6H2H5N0_9BURK,Flagellar assembly protein FliH,fliH,Polaromonas vacuolata,37448,274
A0A6H2H5N4,A0A6H2H5N4_9BURK,Flagellar motor switch protein FliG,fliG,Polaromonas vacuolata,37448,331
A0A6H2H5N7,A0A6H2H5N7_9BURK,Flagellar secretion chaperone FliS,fliS,Polaromonas vacuolata,37448,158
A0A6H2H5P0,A0A6H2H5P0_9BURK,Flagellar transcriptional regulator FlhD,flhD,Polaromonas vacuolata,37448,104
A0A6H2H5P4,A0A6H2H5P4_9BURK,Flagellar transcriptional regulator FlhC,flhC,Polaromonas vacuolata,37448,215
A0A6H2H5P8,A0A6H2H5P8_9BURK,ATP synthase subunit a,atpB,Polaromonas vacuolata,37448,283
A0A6H2H5Q1,A0A6H2H5Q1_9BURK,Flagella basal body P-ring formation protein FlgA,flgA,Polaromonas vacuolata,37448,238
A0A6H2H5Q7,A0A6H2H5Q7_9BURK,2-dehydropantoate 2-reductase,panE_1,Polaromonas vacuolata,37448,329
A0A6H2H5R3,A0A6H2H5R3_9BURK,,tsr,Polaromonas vacuolata,37448,570
A0A6H2H5S2,A0A6H2H5S2_9BURK,Flagellar motor switch protein FliN,fliN,Polaromonas vacuolata,37448,149
A0A6H2H5T2,A0A6H2H5T2_9BURK,Flagellin,flaA,Polaromonas vacuolata,37448,370
A0A6H2H5T6,A0A6H2H5T6_9BURK,Glutamate 5-kinase,proB,Polaromonas vacuolata,37448,378
A0A6H2H5T7,A0A6H2H5T7_9BURK,proton-translocating NAD(P)(+) transhydrogenase,pntA,Polaromonas vacuolata,37448,109
A0A6H2H5T9,A0A6H2H5T9_9BURK,"GDP-mannose 4,6-dehydratase",gmd,Polaromonas vacuolata,37448,324
A0A6H2H5U3,A0A6H2H5U3_9BURK,Flagellar hook protein FlgE,flgE,Polaromonas vacuolata,37448,432
A0A6H2H5U5,A0A6H2H5U5_9BURK,Cell division protein ZapD,zapD,Polaromonas vacuolata,37448,251
A0A6H2H5U6,A0A6H2H5U6_9BURK,,prsD_1,Polaromonas vacuolata,37448,581
A0A6H2H5U7,A0A6H2H5U7_9BURK,Outer membrane protein assembly factor BamE,bamE,Polaromonas vacuolata,37448,193
A0A6H2H5V1,A0A6H2H5V1_9BURK,Dephospho-CoA kinase,coaE_1,Polaromonas vacuolata,37448,214
A0A6H2H5V3,A0A6H2H5V3_9BURK,Flagellar hook-associated protein 1,flgK,Polaromonas vacuolata,37448,660
A0A6H2H5V6,A0A6H2H5V6_9BURK,sn-glycerol-3-phosphate transport system permease protein UgpE,araQ_1,Polaromonas vacuolata,37448,283
A0A6H2H5V7,A0A6H2H5V7_9BURK,DNA polymerase III subunit delta,holA,Polaromonas vacuolata,37448,361
A0A6H2H5V8,A0A6H2H5V8_9BURK,Proline--tRNA ligase,proS,Polaromonas vacuolata,37448,582
A0A6H2H5W0,A0A6H2H5W0_9BURK,Delta-aminolevulinic acid dehydratase,hemB,Polaromonas vacuolata,37448,326
A0A6H2H5W3,A0A6H2H5W3_9BURK,Flagellar FliJ protein,fliJ,Polaromonas vacuolata,37448,153
A0A6H2H5W4,A0A6H2H5W4_9BURK,RNA pyrophosphohydrolase,rppH,Polaromonas vacuolata,37448,225
A0A6H2H5W5,A0A6H2H5W5_9BURK,Large ribosomal subunit protein bL21,rplU,Polaromonas vacuolata,37448,106
A0A6H2H5X0,A0A6H2H5X0_9BURK,Small ribosomal subunit protein uS10,rpsJ,Polaromonas vacuolata,37448,104
A0A6H2H5X4,A0A6H2H5X4_9BURK,Prepilin leader peptidase/N-methyltransferase,outO,Polaromonas vacuolata,37448,296
A0A6H2H5X6,A0A6H2H5X6_9BURK,Glutaredoxin,grxD,Polaromonas vacuolata,37448,107
A0A6H2H5Y0,A0A6H2H5Y0_9BURK,Small ribosomal subunit protein uS17,rpsQ,Polaromonas vacuolata,37448,89
A0A6H2H5Y7,A0A6H2H5Y7_9BURK,dTDP-4-dehydrorhamnose reductase,rmlD,Polaromonas vacuolata,37448,290
A0A6H2H610,A0A6H2H610_9BURK,,fdhF_2,Polaromonas vacuolata,37448,995
A0A6H2H612,A0A6H2H612_9BURK,GTPase Obg,obg,Polaromonas vacuolata,37448,357
A0A6H2H615,A0A6H2H615_9BURK,Glutaredoxin,grxC,Polaromonas vacuolata,37448,85
A0A6H2H619,A0A6H2H619_9BURK,Ubiquinol oxidase subunit 2,cyoA,Polaromonas vacuolata,37448,348
A0A6H2H622,A0A6H2H622_9BURK,DNA gyrase inhibitor YacG,yacG,Polaromonas vacuolata,37448,67
A0A6H2H624,A0A6H2H624_9BURK,Segregation and condensation protein A,scpA_1,Polaromonas vacuolata,37448,299
A0A6H2H625,A0A6H2H625_9BURK,,nuoF_1,Polaromonas vacuolata,37448,618
A0A6H2H626,A0A6H2H626_9BURK,Transport permease protein,kpsM,Polaromonas vacuolata,37448,279
A0A6H2H631,A0A6H2H631_9BURK,Lipoprotein-releasing system ATP-binding protein LolD,lolD_1,Polaromonas vacuolata,37448,231
A0A6H2H632,A0A6H2H632_9BURK,sn-glycerol-3-phosphate transport system permease protein UgpA,ugpA_1,Polaromonas vacuolata,37448,330
A0A6H2H635,A0A6H2H635_9BURK,,fdoI,Polaromonas vacuolata,37448,395
A0A6H2H636,A0A6H2H636_9BURK,Membrane fusion protein (MFP) family protein,prsE,Polaromonas vacuolata,37448,455
A0A6H2H638,A0A6H2H638_9BURK,Long-chain-fatty-acid--CoA ligase,fadD,Polaromonas vacuolata,37448,562
A0A6H2H648,A0A6H2H648_9BURK,Biopolymer transport protein ExbB,tolQ_1,Polaromonas vacuolata,37448,219
A0A6H2H651,A0A6H2H651_9BURK,Integrase catalytic domain-containing protein,,Polaromonas vacuolata,37448,326
A0A6H2H664,A0A6H2H664_9BURK,diguanylate cyclase,dgcC,Polaromonas vacuolata,37448,329
A0A6H2H665,A0A6H2H665_9BURK,Peptide chain release factor 1,prfA,Polaromonas vacuolata,37448,372
A0A6H2H667,A0A6H2H667_9BURK,Ribosomal RNA small subunit methyltransferase I,rsmI_1,Polaromonas vacuolata,37448,290
A0A6H2H670,A0A6H2H670_9BURK,,rsmF,Polaromonas vacuolata,37448,418
A0A6H2H680,A0A6H2H680_9BURK,,lptB_1,Polaromonas vacuolata,37448,255
A0A6H2H681,A0A6H2H681_9BURK,Peptide chain release factor 3,prfC,Polaromonas vacuolata,37448,538
A0A6H2H686,A0A6H2H686_9BURK,GTP cyclohydrolase I,folE,Polaromonas vacuolata,37448,240
A0A6H2H690,A0A6H2H690_9BURK,,pstP,Polaromonas vacuolata,37448,300
A0A6H2H691,A0A6H2H691_9BURK,,livH_4,Polaromonas vacuolata,37448,309
A0A6H2H693,A0A6H2H693_9BURK,Replication-associated recombination protein A,rarA,Polaromonas vacuolata,37448,451
A0A6H2H695,A0A6H2H695_9BURK,Thioredoxin reductase,trxB,Polaromonas vacuolata,37448,314
A0A6H2H696,A0A6H2H696_9BURK,histidine kinase,nreB,Polaromonas vacuolata,37448,447
A0A6H2H697,A0A6H2H697_9BURK,Exodeoxyribonuclease VII large subunit,xseA,Polaromonas vacuolata,37448,593
A0A6H2H6A3,A0A6H2H6A3_9BURK,Guanylate kinase,gmk,Polaromonas vacuolata,37448,206
A0A6H2H6A5,A0A6H2H6A5_9BURK,Transcription elongation factor GreB,greB,Polaromonas vacuolata,37448,191
A0A6H2H6A8,A0A6H2H6A8_9BURK,Flagellar basal body rod protein FlgB,flgB,Polaromonas vacuolata,37448,135
A0A6H2H6B6,A0A6H2H6B6_9BURK,Urease accessory protein UreE,ureE,Polaromonas vacuolata,37448,232
A0A6H2H6B7,A0A6H2H6B7_9BURK,,trg_1,Polaromonas vacuolata,37448,556
A0A6H2H6B9,A0A6H2H6B9_9BURK,Cytochrome bo(3) ubiquinol oxidase subunit 3,cyoC,Polaromonas vacuolata,37448,220
A0A6H2H6C0,A0A6H2H6C0_9BURK,Urease accessory protein UreF,ureF,Polaromonas vacuolata,37448,234
A0A6H2H6C7,A0A6H2H6C7_9BURK,Sulfur carrier protein FdhD,fdhD,Polaromonas vacuolata,37448,303
A0A6H2H6C8,A0A6H2H6C8_9BURK,Flagellar motor switch protein FliM,fliM,Polaromonas vacuolata,37448,336
A0A6H2H6D2,A0A6H2H6D2_9BURK,Bcr/CflA family efflux transporter,bcr,Polaromonas vacuolata,37448,399
A0A6H2H6D8,A0A6H2H6D8_9BURK,Flagellar hook-associated protein 2,fliD,Polaromonas vacuolata,37448,479
A0A6H2H6E1,A0A6H2H6E1_9BURK,,mdtA_1,Polaromonas vacuolata,37448,459
A0A6H2H6E7,A0A6H2H6E7_9BURK,Urease subunit gamma,ureA,Polaromonas vacuolata,37448,100
A0A6H2H6E8,A0A6H2H6E8_9BURK,Chemotaxis protein CheA,cheA_1,Polaromonas vacuolata,37448,731
Q9K4Z3,ASSY_MORPR,Argininosuccinate synthase,argG,Moritella profunda,111291,404
Q9K4Z6,ARGC_MORPR,N-acetyl-gamma-glutamyl-phosphate reductase,argC,Moritella profunda,111291,336
Q9K4Z7,ARGE_MORPR,Acetylornithine deacetylase,argE,Moritella profunda,111291,381
Q9K3D7,ARGHA_MORPR,Bifunctional protein ArgHA,argHA,Moritella profunda,111291,470
Q9K4Z4,OTC_MORPR,Ornithine carbamoyltransferase,argF,Moritella profunda,111291,301
Q9K4Z5,ARGB_MORPR,Acetylglutamate kinase,argB,Moritella profunda,111291,264
D0VWV8,D0VWV8_MORPR,Aspartate carbamoyltransferase,pyrB,Moritella profunda,111291,310
D0VWV9,D0VWV9_MORPR,Aspartate carbamoyltransferase regulatory chain,pyrI,Moritella profunda,111291,153
Q70YQ6,Q70YQ6_MORPR,Dihydrofolate reductase,dyrA,Moritella profunda,111291,162
Q8GIY3,Q8GIY3_MORPR,Arginine repressor,argR,Moritella profunda,111291,153
Q8VRX8,Q8VRX8_9BACT,,apsA,Desulfofaba gelida,84981,294
Q93EW2,Q93EW2_9BACT,,dsrB,Desulfofaba gelida,84981,260
Q93EW3,Q93EW3_9BACT,,dsrA,Desulfofaba gelida,84981,372
A0A330LVN9,A0A330LVN9_9GAMM,Stress response kinase A,yihE,Shewanella benthica,43661,336
A0A330LX39,A0A330LX39_9GAMM,Fatty acid oxidation complex subunit alpha,fadB,Shewanella benthica,43661,717
A9CWA8,A9CWA8_9GAMM,Stress response kinase A,srkA,Shewanella benthica KT99,314608,336
A9EK03,A9EK03_9GAMM,Fatty acid oxidation complex subunit alpha,fadB,Shewanella benthica KT99,314608,717
A0A330LVI5,A0A330LVI5_9GAMM,Coenzyme A biosynthesis bifunctional protein CoaBC,dfp,Shewanella benthica,43661,417
A0A330LXV3,A0A330LXV3_9GAMM,Bifunctional NAD(P)H-hydrate repair enzyme,yjeF,Shewanella benthica,43661,499
A0A330LZK9,A0A330LZK9_9GAMM,dITP/XTP pyrophosphatase,yggV,Shewanella benthica,43661,200
A0A330LZY6,A0A330LZY6_9GAMM,Bifunctional protein HldE,rfaE,Shewanella benthica,43661,476
A0A330M026,A0A330M026_9GAMM,Bifunctional protein GlmU,glmU,Shewanella benthica,43661,458
A0A330M063,A0A330M063_9GAMM,Bifunctional aspartokinase/homoserine dehydrogenase,thrA,Shewanella benthica,43661,821
A0A330M0M5,A0A330M0M5_9GAMM,tRNA sulfurtransferase,thiI,Shewanella benthica,43661,484
A0A330M1U4,A0A330M1U4_9GAMM,Aspartate-semialdehyde dehydrogenase,usg,Shewanella benthica,43661,338
A0A330M254,A0A330M254_9GAMM,ATP-dependent DNA helicase DinG,dinG,Shewanella benthica,43661,707
A0A330M351,A0A330M351_9GAMM,RecBCD enzyme subunit RecB,recB,Shewanella benthica,43661,1280
A0A330M4W0,A0A330M4W0_9GAMM,Ribonuclease E,rne,Shewanella benthica,43661,1078
A0A330M5H1,A0A330M5H1_9GAMM,Pyrimidine/purine nucleoside phosphorylase,yaiE,Shewanella benthica,43661,93
A0A330M637,A0A330M637_9GAMM,Penicillin-binding protein 1B,mrcB,Shewanella benthica,43661,780
A0A330M6J2,A0A330M6J2_9GAMM,ATP-dependent zinc metalloprotease FtsH,ftsH,Shewanella benthica,43661,657
A0A330M6J8,A0A330M6J8_9GAMM,Flavohemoprotein,hmp,Shewanella benthica,43661,413
A0A330M7D5,A0A330M7D5_9GAMM,non-specific serine/threonine protein kinase,,Shewanella benthica,43661,284
A0A330M7F0,A0A330M7F0_9GAMM,Carbamoyl phosphate synthase large chain,carB,Shewanella benthica,43661,1072
A0A330M8N0,A0A330M8N0_9GAMM,CTP synthase,pyrG,Shewanella benthica,43661,545
A0A330M9E6,A0A330M9E6_9GAMM,Dual-specificity RNA methyltransferase RlmN,yfgB,Shewanella benthica,43661,373
A0A330MAM4,A0A330MAM4_9GAMM,Epoxyqueuosine reductase,yjeS,Shewanella benthica,43661,440
A0A330MBJ6,A0A330MBJ6_9GAMM,Bifunctional aspartokinase/homoserine dehydrogenase,metL,Shewanella benthica,43661,795
A9CYD9,A9CYD9_9GAMM,Bifunctional protein HldE,hldE,Shewanella benthica KT99,314608,476
A9D0H8,A9D0H8_9GAMM,non-specific serine/threonine protein kinase,,Shewanella benthica KT99,314608,284
A9D1D3,A9D1D3_9GAMM,Bifunctional NAD(P)H-hydrate repair enzyme,nnrD,Shewanella benthica KT99,314608,499
A9D1J8,A9D1J8_9GAMM,Pyrimidine/purine nucleoside phosphorylase,ppnP,Shewanella benthica KT99,314608,93
A9D266,A9D266_9GAMM,dITP/XTP pyrophosphatase,,Shewanella benthica KT99,314608,200
A9D2S2,A9D2S2_9GAMM,tRNA sulfurtransferase,thiI,Shewanella benthica KT99,314608,484
A9D329,A9D329_9GAMM,Dual-specificity RNA methyltransferase RlmN,rlmN,Shewanella benthica KT99,314608,373
A9D5R9,A9D5R9_9GAMM,CTP synthase,pyrG,Shewanella benthica KT99,314608,545
A9D7F0,A9D7F0_9GAMM,Aspartate-semialdehyde dehydrogenase,asd,Shewanella benthica KT99,314608,338
A9D820,A9D820_9GAMM,Flavohemoprotein,hmp,Shewanella benthica KT99,314608,415
A9DAP5,A9DAP5_9GAMM,Bifunctional aspartokinase/homoserine dehydrogenase,,Shewanella benthica KT99,314608,827
A9DBB8,A9DBB8_9GAMM,Coenzyme A biosynthesis bifunctional protein CoaBC,coaBC,Shewanella benthica KT99,314608,426
A9DBT2,A9DBT2_9GAMM,Carbamoyl phosphate synthase large chain,carB,Shewanella benthica KT99,314608,1072
A9DBT8,A9DBT8_9GAMM,ATP-dependent zinc metalloprotease FtsH,ftsH,Shewanella benthica KT99,314608,654
A9DBY5,A9DBY5_9GAMM,RecBCD enzyme subunit RecB,recB,Shewanella benthica KT99,314608,1249
A9DCL1,A9DCL1_9GAMM,Penicillin-binding protein 1B,,Shewanella benthica KT99,314608,780
A9DDG0,A9DDG0_9GAMM,Ribonuclease E,rne,Shewanella benthica KT99,314608,1052
A9DE64,A9DE64_9GAMM,Bifunctional aspartokinase/homoserine dehydrogenase,metL,Shewanella benthica KT99,314608,795
A9DFY7,A9DFY7_9GAMM,Bifunctional protein GlmU,glmU,Shewanella benthica KT99,314608,460
A9ELU5,A9ELU5_9GAMM,ATP-dependent DNA helicase DinG,dinG,Shewanella benthica KT99,314608,690
A0A330LUV2,A0A330LUV2_9GAMM,Branched-chain-amino-acid aminotransferase,ilvE,Shewanella benthica,43661,307
A0A330LV84,A0A330LV84_9GAMM,Protein translocase subunit SecA,secA,Shewanella benthica,43661,907
A0A330LV92,A0A330LV92_9GAMM,UDP-N-acetylmuramoylalanine--D-glutamate ligase,murD,Shewanella benthica,43661,449
A0A330LVB4,A0A330LVB4_9GAMM,DNA helicase RecQ,recQ,Shewanella benthica,43661,608
A0A330LVC5,A0A330LVC5_9GAMM,GTP cyclohydrolase 1,folE,Shewanella benthica,43661,219
A0A330LVF6,A0A330LVF6_9GAMM,UDP-N-acetylmuramate--L-alanine ligase,murC,Shewanella benthica,43661,496
A0A330LVI0,A0A330LVI0_9GAMM,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,ubiD,Shewanella benthica,43661,509
A0A330LVM5,A0A330LVM5_9GAMM,Acetolactate synthase,ilvG,Shewanella benthica,43661,574
A0A330LVM7,A0A330LVM7_9GAMM,D-aminoacyl-tRNA deacylase,dtd,Shewanella benthica,43661,145
A0A330LVN7,A0A330LVN7_9GAMM,Large ribosomal subunit assembly factor BipA,bipA,Shewanella benthica,43661,603
A0A330LVR7,A0A330LVR7_9GAMM,tRNA 2-selenouridine synthase,selU,Shewanella benthica,43661,369
A0A330LVR8,A0A330LVR8_9GAMM,UDP-3-O-acyl-N-acetylglucosamine deacetylase,lpxC,Shewanella benthica,43661,306
A0A330LVS8,A0A330LVS8_9GAMM,UDP-N-acetylmuramyl-tripeptide synthetase,murE,Shewanella benthica,43661,492
A0A330LVU1,A0A330LVU1_9GAMM,3-isopropylmalate dehydratase large subunit,leuC,Shewanella benthica,43661,466
A0A330LW04,A0A330LW04_9GAMM,Imidazolonepropionase,hutI,Shewanella benthica,43661,408
A0A330LW07,A0A330LW07_9GAMM,Dissimilatory sulfite reductase,sirA,Shewanella benthica,43661,676
A0A330LW11,A0A330LW11_9GAMM,"3,4-dihydroxy-2-butanone 4-phosphate synthase",ribB,Shewanella benthica,43661,217
A0A330LW92,A0A330LW92_9GAMM,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",gpmI,Shewanella benthica,43661,514
A0A330LWB1,A0A330LWB1_9GAMM,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,murF,Shewanella benthica,43661,455
A0A330LWC7,A0A330LWC7_9GAMM,Bifunctional ligase/repressor BirA,birA,Shewanella benthica,43661,320
A0A330LWD4,A0A330LWD4_9GAMM,Ribonuclease PH,rph,Shewanella benthica,43661,237
A0A330LWE1,A0A330LWE1_9GAMM,tRNA modification GTPase MnmE,trmE,Shewanella benthica,43661,453
A0A330LWF1,A0A330LWF1_9GAMM,2-isopropylmalate synthase,leuA,Shewanella benthica,43661,524
A0A330LWG7,A0A330LWG7_9GAMM,Protoporphyrinogen IX dehydrogenase [quinone],hemG,Shewanella benthica,43661,175
A0A330LWI3,A0A330LWI3_9GAMM,Molybdenum cofactor guanylyltransferase,mobA,Shewanella benthica,43661,196
A0A330LWI5,A0A330LWI5_9GAMM,ATP-dependent DNA helicase RecG,recG,Shewanella benthica,43661,706
A0A330LWJ7,A0A330LWJ7_9GAMM,Oxygen-dependent coproporphyrinogen-III oxidase,hemF,Shewanella benthica,43661,306
A0A330LWM6,A0A330LWM6_9GAMM,DNA-directed RNA polymerase subunit alpha,rpoA,Shewanella benthica,43661,329
A0A330LWN2,A0A330LWN2_9GAMM,L-threonine 3-dehydrogenase,tdh,Shewanella benthica,43661,341
A0A330LWP8,A0A330LWP8_9GAMM,Dihydroxy-acid dehydratase,ilvD,Shewanella benthica,43661,616
A0A330LWQ2,A0A330LWQ2_9GAMM,LexA repressor,lexA,Shewanella benthica,43661,205
A0A330LWQ3,A0A330LWQ3_9GAMM,Formamidopyrimidine-DNA glycosylase,mutM,Shewanella benthica,43661,271
A0A330LWQ6,A0A330LWQ6_9GAMM,DNA-directed RNA polymerase subunit beta',rpoC,Shewanella benthica,43661,1408
A0A330LWS6,A0A330LWS6_9GAMM,Glycerol-3-phosphate dehydrogenase [NAD(P)+],gpsA,Shewanella benthica,43661,339
A0A330LWT9,A0A330LWT9_9GAMM,Uroporphyrinogen decarboxylase,hemE,Shewanella benthica,43661,354
A0A330LWV4,A0A330LWV4_9GAMM,tRNA/tmRNA (uracil-C(5))-methyltransferase,trmA,Shewanella benthica,43661,365
A0A330LWV5,A0A330LWV5_9GAMM,Protein-glutamate methylesterase/protein-glutamine glutaminase,cheB,Shewanella benthica,43661,346
A0A330LWZ8,A0A330LWZ8_9GAMM,Phosphoheptose isomerase,gmhA,Shewanella benthica,43661,196
A0A330LWZ9,A0A330LWZ9_9GAMM,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase,menD,Shewanella benthica,43661,571
A0A330LX16,A0A330LX16_9GAMM,tRNA (cytidine(34)-2'-O)-methyltransferase,yibK,Shewanella benthica,43661,154
A0A330LX27,A0A330LX27_9GAMM,Aconitate hydratase B,acnB,Shewanella benthica,43661,866
A0A330LX49,A0A330LX49_9GAMM,Probable peptidoglycan glycosyltransferase FtsW,ftsW,Shewanella benthica,43661,404
A0A330LX53,A0A330LX53_9GAMM,Acetylglutamate kinase,argB,Shewanella benthica,43661,261
A0A330LX59,A0A330LX59_9GAMM,Glycerol kinase,glpK,Shewanella benthica,43661,497
A0A330LX62,A0A330LX62_9GAMM,Shikimate kinase,aroK,Shewanella benthica,43661,171
A0A330LX81,A0A330LX81_9GAMM,8-oxo-dGTP diphosphatase,mutT,Shewanella benthica,43661,141
A0A330LXB4,A0A330LXB4_9GAMM,ATP synthase subunit alpha,atpA,Shewanella benthica,43661,513
A0A330LXD7,A0A330LXD7_9GAMM,Branched-chain-amino-acid aminotransferase,ilvE,Shewanella benthica,43661,362
A0A330LXE8,A0A330LXE8_9GAMM,Chromosomal replication initiator protein DnaA,dnaA,Shewanella benthica,43661,462
A0A330LXH1,A0A330LXH1_9GAMM,3-ketoacyl-CoA thiolase,fadA,Shewanella benthica,43661,387
A0A330LXJ8,A0A330LXJ8_9GAMM,Replicative DNA helicase,dnaB,Shewanella benthica,43661,470
A0A330LXK7,A0A330LXK7_9GAMM,tRNA-dihydrouridine(20/20a) synthase,yjbN,Shewanella benthica,43661,336
A0A330LXL8,A0A330LXL8_9GAMM,Threonylcarbamoyl-AMP synthase,tsaC,Shewanella benthica,43661,185
A0A330LXN0,A0A330LXN0_9GAMM,"Selenide, water dikinase",selD,Shewanella benthica,43661,346
A0A330LXP3,A0A330LXP3_9GAMM,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,Shewanella benthica,43661,419
A0A330LXP7,A0A330LXP7_9GAMM,3-deoxy-D-manno-octulosonic acid transferase,kdtA,Shewanella benthica,43661,421
A0A330LXQ3,A0A330LXQ3_9GAMM,Adenylosuccinate synthetase,purA,Shewanella benthica,43661,431
A0A330LXR0,A0A330LXR0_9GAMM,"dTDP-4-dehydrorhamnose 3,5-epimerase",rmlC,Shewanella benthica,43661,181
A0A330LXT7,A0A330LXT7_9GAMM,"GTP 3',8-cyclase",moaA,Shewanella benthica,43661,326
A0A330LXX9,A0A330LXX9_9GAMM,Ketol-acid reductoisomerase,ilvC,Shewanella benthica,43661,493
A0A330LXZ7,A0A330LXZ7_9GAMM,Cytochrome c oxidase subunit 1,ctaD,Shewanella benthica,43661,542
A0A330LY11,A0A330LY11_9GAMM,"Fructose-1,6-bisphosphatase class 1",fbp,Shewanella benthica,43661,329
A0A330LY51,A0A330LY51_9GAMM,ATP synthase subunit c,atpE,Shewanella benthica,43661,87
A0A330LY63,A0A330LY63_9GAMM,ATP-dependent protease subunit HslV,hslV,Shewanella benthica,43661,174
A0A330LYB9,A0A330LYB9_9GAMM,"Peptidoglycan D,D-transpeptidase FtsI",ftsI,Shewanella benthica,43661,580
A0A330LYC8,A0A330LYC8_9GAMM,Protoporphyrinogen IX dehydrogenase [quinone],hemG,Shewanella benthica,43661,179
A0A330LYE7,A0A330LYE7_9GAMM,16S rRNA (cytosine(967)-C(5))-methyltransferase,rsmB,Shewanella benthica,43661,425
A0A330LYF3,A0A330LYF3_9GAMM,Primosomal protein N',priA,Shewanella benthica,43661,731
A0A330LYG0,A0A330LYG0_9GAMM,DNA-directed RNA polymerase subunit omega,rpoZ,Shewanella benthica,43661,94
A0A330LYH7,A0A330LYH7_9GAMM,Phosphoglycerate kinase,pgk,Shewanella benthica,43661,391
A0A330LYJ0,A0A330LYJ0_9GAMM,Chaperonin GroEL,groEL,Shewanella benthica,43661,547
A0A330LYJ2,A0A330LYJ2_9GAMM,Bifunctional adenosylcobalamin biosynthesis protein,cobP,Shewanella benthica,43661,184
A0A330LYM2,A0A330LYM2_9GAMM,ATP-dependent DNA helicase Rep,rep,Shewanella benthica,43661,670
A0A330LYP2,A0A330LYP2_9GAMM,DNA 3'-5' helicase,uvrD,Shewanella benthica,43661,721
A0A330LYR0,A0A330LYR0_9GAMM,Small ribosomal subunit biogenesis GTPase RsgA,rsgA,Shewanella benthica,43661,352
A0A330LYR1,A0A330LYR1_9GAMM,Transketolase,tkt,Shewanella benthica,43661,664
A0A330LYS5,A0A330LYS5_9GAMM,DNA-directed RNA polymerase subunit beta,rpoB,Shewanella benthica,43661,1343
A0A330LYS6,A0A330LYS6_9GAMM,Alanine racemase,alr,Shewanella benthica,43661,358
A0A330LYT1,A0A330LYT1_9GAMM,DNA gyrase subunit B,gyrB,Shewanella benthica,43661,806
A0A330LYT6,A0A330LYT6_9GAMM,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,Shewanella benthica,43661,343
A0A330LYU3,A0A330LYU3_9GAMM,DNA topoisomerase 4 subunit B,parE,Shewanella benthica,43661,628
A0A330LYV3,A0A330LYV3_9GAMM,Phosphatidylserine decarboxylase proenzyme,psd,Shewanella benthica,43661,287
A0A330LYW0,A0A330LYW0_9GAMM,"Glutamate-1-semialdehyde 2,1-aminomutase",hemL,Shewanella benthica,43661,428
A0A330LYW6,A0A330LYW6_9GAMM,Signal recognition particle receptor FtsY,ftsY,Shewanella benthica,43661,495
A0A330LZ20,A0A330LZ20_9GAMM,Argininosuccinate synthase,argG,Shewanella benthica,43661,407
A0A330LZ21,A0A330LZ21_9GAMM,Coproporphyrinogen-III oxidase,hemN,Shewanella benthica,43661,458
A0A330LZ29,A0A330LZ29_9GAMM,Acetylornithine aminotransferase,astC,Shewanella benthica,43661,405
A0A330LZ34,A0A330LZ34_9GAMM,Phospho-N-acetylmuramoyl-pentapeptide-transferase,mraY,Shewanella benthica,43661,360
A0A330LZ58,A0A330LZ58_9GAMM,Phosphopantetheine adenylyltransferase,coaD,Shewanella benthica,43661,159
A0A330LZ63,A0A330LZ63_9GAMM,Orotate phosphoribosyltransferase,pyrE,Shewanella benthica,43661,213
A0A330LZA0,A0A330LZA0_9GAMM,"UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase",mpl,Shewanella benthica,43661,476
A0A330LZI1,A0A330LZI1_9GAMM,ATP synthase subunit beta,atpD,Shewanella benthica,43661,458
A0A330LZL3,A0A330LZL3_9GAMM,Aminomethyltransferase,gcvT,Shewanella benthica,43661,364
